id,type,text1,text2,text3,text4,notes
pilum,WEAPON,"Um míssil de dois estágios adequado para suporte de longo alcance por navios de combate de retaguarda. O segundo estágio tem uma velocidade máxima mais alta, dando-lhe uma melhor chance de derrotar sistemas de defesa pontual.

Um sistema de armas tecnologicamente maduro, o míssil da classe Pilum é a escolha óbvia para ataques de longo alcance por capitães cautelosos. . A ogiva consiste em um dispositivo capaz de causar falhas pontuais em escudos ativos e um gerador EMP para desferir um golpe modesto através dessas lacunas. Nenhum dos dispositivos é particularmente eficaz devido às restrições impostas pelos enormes tanques de combustível do míssil.

Um sistema de carregamento automático classificado para combate garante utilidade contínua, embora modesta, em combates prolongados.",,"",,
pilum_large,WEAPON,"Um míssil de dois estágios adequado para suporte de longo alcance por navios de combate de retaguarda. O segundo estágio tem uma velocidade máxima mais alta, dando-lhe uma melhor chance de derrotar os sistemas de defesa pontual. O sistema de lançamento ""catapulta"" produz uma maior concentração de fogo.

Um sistema de armas tecnologicamente maduro, o míssil da classe Pilum é a escolha óbvia para ataques de longo alcance por capitães cautelosos. A ogiva consiste em um dispositivo capaz de causar falhas pontuais em escudos ativos e um gerador EMP para desferir um golpe modesto através dessas lacunas. Nenhum dos dispositivos é particularmente eficaz devido às restrições impostas pelos enormes tanques de combustível do míssil.

Um sistema de carregamento automático classificado para combate garante utilidade contínua, embora modesta, em combates prolongados.",,"",,
phasecl,WEAPON,"Lança cargas de proximidade de baixa velocidade com um raio de explosão impressionante e capacidade de ignorar o fogo de defesa pontual. Especialmente devastador contra caças, mas também eficaz contra alvos blindados.",,"",,
phasecl_bomber,WEAPON,"Lança cargas de proximidade de baixa velocidade com um raio de explosão impressionante. Especialmente devastador contra caças, mas também eficaz contra alvos blindados.",,"",,
typhoon,WEAPON,"Este sistema de armas simples, mas poderoso, consiste em um tubo de lançamento e um carregador que geralmente carrega um punhado de torpedos padrão da classe Reaper.",,"",,
cyclone,WEAPON,"Sistema de lançador duplo capaz de lançar uma barragem de torpedos. Devastador para retardar navios que não conseguem sair do caminho a tempo.

Um sistema de armas muito grande, o lançador da classe Cyclone é listado como tendo dois grandes tubos de torpedo com um carregador interno que carrega vinte torpedos Reaper . O sistema de controle de fogo está interligado e dispara dois torpedos classe Reaper em conjunto. Um carregador automático prepara a próxima salva do carregador em segundos.",,"",,
hurricane,WEAPON,"Lança um míssil que se divide em múltiplas ogivas ao se aproximar do alvo. Especialmente devastador para os inimigos com seus escudos abaixados.

Hurricane Turrets são uma arma da Época de Expansão tardia projetada para lançar um pod de projetor autopropelido com lançamento múltiplo de mísseis. Um computador de destino programa o pod com uma solução de sucesso à medida que é lançado. O enxame de pequenos mísseis lançados é perigoso para todos os tipos de navios. os mísseis apresentam uma ogiva de carga moldada, tornando-os mais eficazes contra a armadura inimiga. Essas características fazem do Furacão uma arma letal, geralmente disparada apenas por oficiais de artilharia com ordens de destruir completamente seus alvos incapacitados.",,"",,
mininglaser,WEAPON,"Laser utilitário barato conectado para defesa contra mísseis e caças. De longo alcance, mas prejudicado por sua baixa potência.

Um laser de mineração Mk I apresenta um meio de ganho de gás flúor reformado para combate. O pacote de direcionamento de microasteróides foi reaproveitado para rastrear e direcionar mísseis que se aproximam. Principalmente inútil para alvos maiores ou blindados. Possui um feixe rastreador de 670 nm integrado.",,"",,
pdlaser,WEAPON,"Laser pequeno projetado para defesa contra mísseis e caças, com grande capacidade de rastreamento, dano decente e alcance muito curto.

Simplicidade, confiabilidade e baixos custos de fluxo caracterizam esta onipresente arma de defesa pontual. O laser é construído em torno de um meio de ganho de dióxido de carbono combinado com um feixe marcador de curto alcance. Um conjunto simples de lentes de um estágio, sem partes móveis, permite que a arma opere por longos períodos sem procedimentos de manutenção. O baixo dano levou à criação do backronym Laser ""Pray [it's a] Dud"".",,"",,
taclaser,WEAPON,"Laser de combate padrão, útil em médio e longo alcance. Uma arma muito flexível, especialmente eficaz contra alvos não blindados.

 Carro-chefe das armas de raio do setor, o laser tático é frequentemente utilizado devido ao seu baixo custo de manutenção, versatilidade e facilidade de construção. Apresenta um meio de ganho de dióxido de carbono padrão, um feixe marcador de 530 nm e três conjuntos de lentes. Uma boa arma de apoio para pequenas embarcações, especialmente em combates prolongados.",,"",,
ioncannon,WEAPON,"Um canhão de energia de médio alcance que emite um pulso eletromagnético (EMP) e pode desativar rapidamente sistemas/motores inimigos. Pode formar um arco em módulos próximos ao ponto de impacto.

O meio de ganho não padronizado do Canhão de Íons projeta matéria bariônica altamente ionizada em um raio coerente. Quando o parafuso de íon atinge o alvo, ele cria um campo magnético localizado que destrói todos os tipos de eletrônicos, incluindo sensores, dispositivos de ignição de combustível, módulos de mira, computadores, etc. A arma também funde certos circuitos e pode sobrecarregar levemente os geradores de escudo, assim causa uma quantidade insignificante de dano permanente. Raramente é o único tipo de arma instalado em navios.",,"",,
ioncannon_fighter,WEAPON,Um canhão de energia de médio alcance e disparo lento que emite um pulso eletromagnético (EMP) e pode desativar rapidamente sistemas/motores inimigos. Pode formar arco em módulos próximos ao ponto de impacto.,,"",,
irpulse,WEAPON,"Um laser de pulso infravermelho com fluxo eficiente que dispara raios de energia a médio alcance. Uma excelente arma para rajadas de fogo prolongadas.

Esta arma é idêntica à maioria dos lasers de combate com um ganho médio de dióxido de carbono disparado a onze mícrons. Uma fonte de alimentação q-switched permite a ablação do alvo, o que torna a arma muito mais eficaz do que um feixe convencional, ao custo de um consumo de energia muito maior. Mais frequentemente usado em caças ou fragatas, onde o baixo alcance da arma pode ser compensado pela manobrabilidade da embarcação equipada.",,"",,
irpulse_fighter,WEAPON,Um laser de pulso infravermelho de disparo lento e fluxo eficiente que dispara raios de energia a médio alcance. Uma excelente arma para rajadas de fogo prolongadas.,,"",,
lrpdlaser,WEAPON,"Arma de energia de médio alcance, eficaz na neutralização de ameaças de mísseis e caças. Pode ser disparado por longos períodos, mas o dano é inferior.

Um conjunto de lente adicional elimina partículas autodifundidas de um feixe padrão de dióxido de carbono disparado em um comprimento de onda de onze mícrons. O alcance estendido permite que a potência, de outra forma baixa, tenha um impacto maior nos alvos. Particularmente útil na destruição de mísseis direcionados a um alvo protegido - um laser de defesa de ponto padrão geralmente não tem alcance para se estender o suficiente além dos escudos defensivos da nave que deveria proteger.",,"",,
pdburst,WEAPON,"Possui um capacitor embutido que permite que a arma dispare várias rajadas em rápida sucessão, se recarregar totalmente. Excelente contra mísseis e caças.

O laser de defesa de ponto de explosão é um refinamento adicional das armas de feixe PD padrão. O meio de ganho q-switched é bombeado por pulso, garantindo que a potência fornecida à safira dopada com titânio ganhe picos médios em um intervalo predefinido. O resultado é uma arma que dispara uma vez a cada dois segundos e é extremamente eficaz devido ao seu pequeno tamanho. O consumo de energia é pequeno o suficiente para que até mesmo alguns núcleos de potência de caças possam suportar a carga de disparo.",,"",,
pdburst_fighter,WEAPON,"Um laser de rajada curta e alta intensidade com excelente desempenho contra mísseis e caças. A taxa de recarga é reduzida devido a um capacitor menor do que os modelos padrão devido aos requisitos leves de montagem no chassi.

O laser de defesa de ponto de explosão é um refinamento adicional das armas de feixe PD padrão. O meio de ganho q-switched é bombeado por pulso, garantindo que a potência fornecida à safira dopada com titânio ganhe picos médios em um intervalo predefinido. O resultado é uma arma que dispara uma vez a cada dois segundos e é extremamente eficaz devido ao seu pequeno tamanho. O consumo de energia é pequeno o suficiente para que até mesmo alguns núcleos de potência de caças possam suportar a carga de disparo.",,"",,
amblaster,WEAPON,"Um canhão de energia de disparo lento e dano extremamente alto, destinado a representar uma ameaça aos maiores navios do Setor. Só pode ser usado de perto.

O blaster de antimatéria é uma das armas mais complicadas que existem. A antimatéria é armazenada em invólucros que possuem seu próprio projetor de campo magnético embutido no invólucro. Para gerar um campo forte o suficiente para conter e ejetar a antimatéria (normalmente pósitrons), o capacitor embutido deve gastar um tempo considerável carregando. Uma vez gerado um campo magnético com a força necessária, o projétil é rompido e a antimatéria é ejetada em direção ao alvo, sendo seu principal propulsor a força de Lorentz ao redor da boca do blaster. 

Extremamente eficaz contra todos os alvos.",,"",,
phasebeam,WEAPON,"Um feixe de curto alcance e curta duração que causa grandes danos em uma explosão. Capaz contra armaduras, no que diz respeito a armas de feixe.

Esta arma é, basicamente, simplesmente um feixe de laser com ganho médio de safira triplicado para garantir os comprimentos de onda de armamento mais altos possíveis. Os fótons são disparados através de um filtro hiperdimensional que emite um feixe de energia que existe parcialmente no espaço p. A física do filtro não é devidamente compreendida e, em ambientes de laboratório, os componentes do espaço p de um feixe superior a 6,66 gigawatts às vezes piscarão - como se estivessem bloqueados. Montagens de armas nunca usam níveis de energia tão altos para garantir confiabilidade.",,"",,
