RecordID,id,type,text1,text2,text3,text4,notes
554,phantom,SHIP,"um transporte de tropas avancado que emprega tecnologia furtiva de fase, este projeto foi colocado em uso eficaz pelas operacoes secretas da tri-tachyon durante a segunda guerra da ia. o phantom deve evitar o combate entre navios, ja que a blindagem e o armamento integrados so sao classificados como eficazes contra alvos terrestres leves. ""as patrulhas do sistema deveriam ter visto os tachies chegando, mas nao o fizeram. a ada estava rastreando o bogey ate que ele desapareceu do escopo, deixando os canhoes terrestres girando em circulos tentando readquirir um alvo. vimos uma sombra no ar , como asas escuras caindo sobre o complexo. nao me lembro de muito mais. o terno rec diz que o fogo que se aproxima ja levou o resto do esquadrao. "" - a queda do bunker 58","","","",
346,luddic_church,FACTION,"inspirada pelo martirio de uma figura conhecida como 'ludd' durante a queda do dominio, a igreja da redencao galactica e uma igreja hierarquica com um dogma altamente sincretico formado a partir de um nucleo de textos abraamicos e apocrifos, juntamente com a reacao da era do dominio contra a corrupcao percebida. , depravacao, hedonismo e abominacao transumana. a igreja oferece uma visao de vida vivida de forma mais simples, de virtude agraria e valores humanisticos e oracao contra a violencia e a alienacao tecnologica que destruiu o setor nos anos desde a queda.","","","",
150,picket,SHIP,"embora as maquinas de guerra automatizadas fossem proibidas no espaco central do dominio, os drones de guerra eram silenciosamente empregados fora do volume oficialmente incorporado. as guarnicoes fronteiricas eram muitas vezes reforcadas por navios drone e eram mobilizadas liberalmente contra mundos rebeldes para fazer pender a terrivel balanca de atrito, colocando o poderio industrial do dominio em oposicao as vidas dos ?combatentes pela liberdade?. numerosas vulnerabilidades tornam o drone da classe picket facil de subestimar, mas ai do capitao que cometer esse erro. se o piquete puder seguir sua programacao para se aproximar agressivamente de seu alvo, ele ira liberar um volume chocantemente denso de fogo de calibre leve para destruir cascos nao blindados.","","","",
73,plasma,WEAPON,"uma arma grande e misteriosa que e uma das causadoras de dano sustentado mais devastadoras do setor, desde que a nave em que esta montada possa lidar com o fluxo que gera. os canhoes de plasma estao relacionados aos gravitons e aos feixes de fase, na medida em que usam propriedades mal documentadas da fisica das branas para entregar suas cargas uteis. um projetil de canhao de plasma e uma bomba de microfusao que usa lentes gravitacionais e barionicas para concentrar sua energia para dentro. a explosao resultante cria plasma que e contido por uma anomalia temporaria de miniuniverso, enquanto drivers magneticos montados nos pilares dianteiros o aceleram em direcao ao alvo. o campo de contencao dura apenas alguns segundos, o que geralmente e tempo suficiente para que a anomalia atinja um alvo. se o involucro convexo do campo nao for rompido pela materia/energia comum que fornece pelo menos 9 kn, a brana superior absorvera o plasma destrutivo e desaparecera da nossa dimensao para sempre.","","","",
271,lidararray,SHIP_SYSTEM,"aumenta muito o alcance, a cadencia de tiro e a precisao das armas de ponta rigida enquanto desativa temporariamente as torres e todas as armas de raio. quando nao estiver em uso, fornece um aumento passivo menor ao alcance de todas as armas.",ofensiva,"aumenta muito o alcance, a cadencia de tiro e a precisao das armas de ponta rigida enquanto desativa temporariamente as torres e todas as armas de raio. quando nao estiver em uso, fornece um aumento passivo menor ao alcance de todas as armas.","",
564,shrine_jangala,CUSTOM,"assunto de muita controversia (e nao poucos holos de terror sinistros), o santuario de jangala observa a gloria e a maravilha das xeno-selvas de jangala. sabe-se que peregrinos particularmente devotos se expoem a xenolife, uma pratica desconfortavel nas melhores condicoes e potencialmente mortal. apesar do poder destrutivo das queimaduras orbitais, a flora de jangala cresce inexoravelmente, preenchendo cada lacuna e fenda com gavinhas alienigenas, para substituir as tentativas humanas de domesticar o planeta.","","","",
128,longbow,SHIP,"rapido e equipado com um gerador de escudo, o trabalho do longbow e lancar seu missil cinetico sabot ao alcance e retornar ao porta-avioes para se rearmar. mais eficaz quando seu dano cinetico de quebra de escudo e combinado com o de causadores de danos mais pesados.","","","",
530,ga_hyperprobe,CUSTOM,"as leituras do sensor de longo alcance correspondem as especificacoes da classe comum de sonda usada pelo grupo de fisica do hiperespaco da galatia academy. nao ha sinal de um transponder ativo, embora o vazamento em sugira subsistemas em funcionamento.","","","",
246,star_white,PLANET,"o comeco do fim para a maioria das estrelas, a ana branca ja foi uma gigante vermelha sem massa suficiente para fundir carbono. extremamente denso e irradiando lentamente seu calor a medida que nao sofre mais reacoes de fusao, seu volume e sustentado contra o colapso gravitacional apenas pela pressao de degeneracao eletronica.","","","",
46,sabot_fighter,WEAPON,"dispara uma propagacao de 2o estagio de penetradores cineticos de alta velocidade quando dentro do alcance. danos pesados aos escudos e danos massivos de emp ao impactar o casco ou armadura inimiga. dificil parar com pd. os misseis da classe sabot sao armas ke de curto alcance e dois estagios. o primeiro estagio de um missil guiado projeta um conjunto secundario dentro da distancia de ataque de um alvo protegido. o computador de mira de bordo entao acende o propelente para um penetrador ke. este 'sabot', como e comumente chamado, e tipicamente um projetil estreito, estabilizado lateralmente, fabricado a partir de um material ultradenso, como o uranio empobrecido. excelente para derrubar escudos inimigos e causar sobrecarga. a blindagem padrao da nave e espacada e, portanto, o sabot causa danos mais gerenciaveis se os escudos forem abaixados a tempo de receber o impacto na blindagem. esta montaria carrega apenas um unico missil.","","","",
517,station2,SHIP,"um grande modelo de estacao de batalha de baixa tecnologia com armadura espessa e bastioes pesados adicionais e cidadelas de defesa pontual. esta plataforma abriga estaleiros, habitats, fabricas e grandes estoques de armas e suprimentos, permitindo a projecao do poder militar e industrial em todo o volume orbital local.","","","",
569,gazer,WEAPON,"o gazer dem forca uma escolha cruel sobre as embarcacoes alvo, particularmente aquelas com uma piscina de fluxo rasa - levantar escudos e construir fluxo excessivo enquanto varrido pelo feixe de graviton do gazer, ou largar escudos e abrir-se para ataques mais diretos. a recepcao do gazer e dividida: alguns comandantes consideram esta uma arma elegante de uma era mais civilizada, outros, um design que compromete o poder de fogo bruto para sistemas de orientacao e mira meticulosos.","","","",
464,nebula_center_young,PLANET,uma enorme nuvem de particulas formada a partir de gases do meio interestelar ou material liberado pelos estertores da morte das estrelas. as perturbacoes causadas pela gravidade e pela radiacao criam areas de maior densidade que podem lentamente acumular massa para algum dia dar origem a novos corpos celestes. esta regiao do espaco esta repleta de estrelas recentemente formadas e de combustao rapida e e menos provavel que abrigue mundos que sustentam naturalmente a vida.,"","","",
531,gaPZ_relay,CUSTOM,leituras de varredura de longo alcance indicam que este objeto e provavelmente uma classe comum de plataforma de instrumento desenroscada. sensores detectam vazamento de radiacao indicativo de bateria nuclear danificada. visuais em ruidosos sugerem danos estruturais moderados a grandes.,"","","",
538,cryoblaster,WEAPON,"""encontrei a tampa bem na estacao do cic, mais fria que um criopode. metade do latao do navio tambem, e nem todas as metades correspondentes.""","- relatorio verbal salvor, recuperacao do hiperespaco da iss augusta","","",
104,phaeton,SHIP,um petroleiro medio com capacidade de combustivel suficiente para suportar uma frota maior. o servico dos petroleiros e frequentemente considerado punitivo na hegemonia - ha poucas oportunidades de distincao e menos chances de sobrevivencia caso ocorra contato direto com o inimigo.,"","","",
507,survey_data_5,RESOURCE,"este tripad contem um banco de dados de pesquisa recente que contem informacoes sobre as qualidades economicas, industriais e estrategicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do ministerio colonial do dominio. pesquisas como esta sao um elemento essencial para o sucesso de operacoes militares, esforcos de colonizacao e empreendimentos corporativos. estes dados descrevem um mundo excepcional e serao de grande valor para qualquer uma das principais faccoes do setor.","","","",
368,planet_viscacha,CUSTOM,"um corpo capturado do sistema exterior com uma atmosfera espessa e toxica, esta lua tem esse nome tanto por sua orbita rapida quanto por uma bacia de formato divertido no hemisferio sul.","","","",
429,accretion,TERRAIN,"um rio de rocha, poeira e gas espirala cada vez mais para dentro em direcao a aniquilacao.","","","",
244,star_red_giant,PLANET,"uma estrela de massa baixa a media numa fase final da evolucao estelar, uma gigante vermelha esgotou o fornecimento de hidrogenio no seu nucleo e, em vez disso, mudou para a fusao do hidrogenio numa concha em torno do agora nucleo de helio. embora a estrela em si seja enorme, o envelope externo tem uma temperatura mais baixa, dando a estrela a sua tonalidade caracteristica.","","","",
328,station_ragnar,CUSTOM,"o cemiterio da hegemonia; alem da guarnicao estacionada aqui para apoiar as patrulhas do sistema e uma frota em formacao para desencorajar incursoes da liga, o complexo ragnar armazena navios que aguardam reforma ou transporte para arcadia para desmantelamento de navios, uma tarefa geralmente contratada a megacorporacoes amigas. a estacao e tradicionalmente comandada por um oficial senior enviado para viver silenciosamente sua mediocridade.","","apelidado de ""a tumba"", arcos quebrados de hangares e porticos amontoam fileiras e mais fileiras de cascos naftalina aguardando inspecao. a maioria e escura, iluminada apenas pelas equipes de inspecao e pelas tochas de soldagem dos armeiros que removem o material. escondido perto do centro da armada das sombras esta uma pilha de hab-rings habitados por empreiteiros civis, tripulantes da marinha, fuzileiros navais e administracao da hegemonia.","",
84,odyssey,SHIP,"design esferoide assimetrico desmente o poder deste cruzador de batalha. o casco base apresenta um carregamento que favorece armas de energia pesada e foco na mobilidade. a capacidade do hangar de duas alas complementa as opcoes taticas. o odyssey foi considerado um projeto absurdo pelo comite de aquisicoes navais do dominio, com inumeras objecoes levantadas: nenhum foco tatico unico, as salas de reunioes dos oficiais sao muito grandes, a rede de energia usa apenas componentes premium e os acessorios sao muito caros. apesar de varias rodadas de estouros orcamentarios e rumores de um escandalo de suborno, o contrato de producao so foi negado antes dos testes finais do prototipo. nunca interessada em perder uma oportunidade lucrativa, a altair exotech licenciou a classe odyssey para varias corporacoes de desenvolvimento de fronteira, incluindo a eridani-utopia, para fornecer sedes de pesquisa moveis e plataformas de operacao admiravelmente armadas. foi por este papel na exploracao megacorporativa das fronteiras que a classe odisseia, de outra forma rara, encontrou o seu caminho para o sector persano.","","","",
